# time stamp,yA,yB,yC,yD,yE,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,defect9,defect10
13.627255,55.899578,178.534304,244.129444,88.716283,27.144509,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.827655,57.552197,174.284869,243.421286,92.923935,21.958663,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.028056,68.691560,175.519199,239.674449,90.459760,27.864307,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.228457,76.655752,177.532589,242.525298,94.817273,28.651566,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.428858,76.079245,181.473824,244.643400,96.093457,20.099768,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.629259,89.221401,180.391336,239.683686,86.117934,25.316227,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.829659,101.689814,181.512790,244.384395,89.560941,25.830438,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.030060,101.462628,179.593340,249.283183,93.547792,20.099747,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.230461,110.725314,179.962730,242.636127,90.903413,26.715799,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.430862,125.647906,173.625488,241.990367,91.300914,21.003803,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.631263,131.044247,179.054810,245.987057,92.005160,21.262461,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.831663,136.671743,171.261599,249.884744,85.801832,26.201270,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.032064,152.493947,174.960320,246.820681,87.776259,28.963406,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.232465,155.376064,175.846724,244.152798,85.116499,20.653983,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.432866,157.110451,172.900004,252.470716,91.191672,26.898068,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.633267,167.070322,177.851787,244.954486,86.799148,25.496602,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16.833667,171.569246,174.916844,251.739341,84.655183,24.195614,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.034068,175.070298,171.116835,251.019752,89.215955,29.532038,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.234469,178.859670,172.864187,249.575028,90.686166,20.298783,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.434870,179.269847,167.263799,250.513800,90.987393,21.720422,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.635271,182.497947,167.777516,248.822045,81.335838,22.656673,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17.835671,194.169027,171.352355,253.399584,80.984757,27.875239,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.036072,189.295541,174.121321,252.600776,88.155751,26.532582,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.236473,198.508888,165.693188,255.723045,82.934268,29.011546,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.436874,195.261727,173.067274,250.113094,86.468459,29.362158,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.637275,194.413576,171.634471,253.823702,82.462146,29.714043,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.837675,202.058311,174.101581,250.853944,80.605489,26.659585,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.038076,199.579672,166.925581,255.159916,82.587514,20.138619,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.238477,196.742562,165.578533,257.069810,80.781122,24.780989,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.438878,204.594545,166.305482,250.543961,81.454132,20.035156,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.639279,205.915503,163.979099,257.317602,78.576068,25.398720,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19.839679,204.656215,169.248018,257.479941,84.719471,29.681567,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.040080,203.594318,170.798147,258.328950,82.969623,27.279824,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.240481,198.891475,168.290508,253.042352,77.633553,22.319878,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.440882,207.957823,168.384771,252.631453,81.549434,22.988874,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.641283,199.345803,164.744152,255.351884,85.540071,20.692682,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.841683,201.554233,164.704530,262.027156,78.146895,25.414786,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.042084,206.685462,162.888367,261.110868,76.881099,20.986623,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.242485,199.904527,164.669494,258.457084,81.958702,29.977843,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.442886,202.376394,166.166705,259.811539,77.320997,26.466779,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.643287,206.173067,163.521072,258.131809,83.275665,22.291877,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.843687,204.937409,163.405211,258.595294,77.967597,20.091730,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.044088,201.054035,169.049243,255.390780,81.218034,27.880896,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.244489,206.661954,161.335001,261.615473,81.553044,25.110641,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.444890,200.173255,168.615058,261.660980,80.732900,25.922939,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.645291,204.030451,166.536035,260.322848,75.537617,25.812740,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.845691,204.491583,165.707954,265.541929,75.974833,21.351982,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.046092,209.315889,166.323118,260.790780,81.316019,25.911931,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.246493,201.899797,162.975326,263.058832,77.510494,22.804321,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.446894,209.791651,168.389311,265.401004,78.809944,20.852364,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.647295,206.977674,166.085463,259.354798,78.723534,27.268252,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.847695,202.512649,161.537166,265.647820,79.092504,20.882789,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.048096,204.569734,164.846590,261.762825,78.620629,21.054935,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.248497,204.731662,167.257392,266.468921,76.589902,25.019208,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.448898,204.966348,168.247964,263.238325,78.562870,22.938577,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.649299,208.071187,169.431951,267.923275,78.535196,23.029563,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.849699,202.707943,163.039021,266.909345,74.612207,28.074432,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.050100,205.974608,169.880132,261.515247,79.328506,22.152432,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.250501,203.633164,168.758015,264.760720,80.150440,25.780911,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.450902,205.623803,167.629944,260.613375,81.399665,29.449685,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.651303,207.562748,161.954023,265.099861,73.463479,22.451942,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.851703,207.769615,169.969873,266.644580,76.964110,22.279531,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.052104,209.154555,167.012868,269.901635,80.756728,21.864691,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.252505,207.814717,164.938560,270.128674,72.287161,21.237403,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.452906,217.100993,166.182372,261.678513,75.804091,28.373517,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.653307,219.137848,168.383604,267.453884,76.808093,20.044913,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26.853707,219.125177,165.664964,269.184137,72.856362,24.355144,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.054108,220.140150,164.819780,270.212808,79.333355,28.567108,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.254509,226.200870,167.085493,266.705314,75.081695,22.452832,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.454910,221.466882,164.992624,269.466162,73.238756,23.389612,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.655311,230.779191,165.551946,264.252818,74.297728,21.527144,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.855711,234.080718,173.162536,272.013903,71.688467,29.790889,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.056112,239.263058,166.150737,270.071491,71.356341,21.115730,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.256513,236.262935,166.305470,266.874025,70.453464,20.949540,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.456914,250.426376,166.065356,266.891197,76.214361,25.920849,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.657315,253.980983,172.391125,265.630855,75.817730,23.439013,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.857715,254.245323,172.392176,271.308638,76.967919,20.102831,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.058116,261.740967,173.314416,271.167430,76.107968,22.865799,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.258517,275.336039,174.275033,271.916177,72.582827,25.771487,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.458918,277.454659,170.325241,266.529040,71.389761,20.597436,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.659319,292.359423,175.588091,270.379775,71.360436,21.561631,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.859719,296.050909,174.793606,265.329117,76.906925,25.573778,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.060120,311.880394,176.562555,268.916300,75.337712,26.791214,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.260521,321.071803,176.821454,266.891673,72.331791,24.598275,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.460922,324.868438,176.912243,267.017560,76.597463,21.533186,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.661323,335.375303,170.358377,272.087003,70.598377,24.989809,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.861723,342.806837,173.309794,268.692754,74.380325,29.138080,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.062124,346.733662,177.185684,270.997874,71.458220,23.043940,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.262525,355.588759,177.556441,272.001464,68.366008,22.667255,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.462926,364.215218,170.653269,272.948474,67.560854,28.629372,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.663327,367.284037,173.735028,273.447944,74.230667,23.462402,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31.863727,368.505449,175.751077,267.573841,66.806044,20.250776,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.064128,377.636610,175.414240,269.384578,73.736777,23.296294,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.264529,379.549396,180.582763,272.981220,73.063727,20.107485,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.464930,387.139469,172.097938,276.416343,66.459187,21.008311,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.665331,385.301044,180.083241,274.061671,75.782424,22.470453,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.865731,393.632939,181.738566,271.023733,67.593825,28.866493,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.066132,393.605307,182.928440,271.133502,73.812542,27.211770,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.266533,397.980784,178.993041,271.131574,75.448495,25.599999,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.466934,395.261484,182.071290,269.380573,71.016122,28.686069,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.667335,394.832204,176.538163,277.291720,68.116385,28.877143,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.867735,399.606045,179.878180,270.545909,67.228316,27.167690,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.068136,403.807894,175.958964,277.730326,74.365959,22.889159,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.268537,404.269333,184.642095,269.559465,67.231219,23.151125,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34.468938,403.765603,185.518833,276.100745,74.734943,26.083890,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
